x1,x2,y
-54.677,-86.551,195
-48.644,-86.316,178.1
-43.379,-86.047,191.3
-38.978,-85.732,194.8
-35.225,-85.388,186
-31.656,-85.061,187.6
-28.917,-84.683,186.5
-26.201,-84.322,197.6
-23.847,-83.944,189.6
-22.059,-83.549,205.5
-22.328,-83.153,202.4
-19.125,-82.724,194.7
-17.773,-82.311,198.4
-16.22,-81.922,196.3
-15.16,-81.503,193.1
-14.53,-81.062,202
-13.327,-80.655,205.1
-12.554,-80.231,205.2
-12.044,-79.79,213.2
-11.482,-79.36,202.3
-10.875,-78.925,209.4
-10.325,-78.495,216.1
-9.8205,-78.06,209.2
-9.1788,-77.63,207.2
-8.921,-77.183,211.5
-8.2907,-76.753,216.2
-8.835,-76.312,212.5
-7.5974,-75.871,220.6
-7.288,-75.424,222.4
-7.0073,-74.983,221
-6.738,-74.536,218
-6.4916,-74.089,224.6
-6.2624,-73.648,221.5
-6.1822,-73.201,223.8
-5.8556,-72.76,227.3
-5.6666,-72.313,234.1
-5.4947,-71.866,235.2
-5.3915,-71.413,240
-5.2999,-70.967,243.3
-5.2139,-70.52,245.2
-5.0821,-70.078,247.6
-4.9618,-69.632,245.7
-5.2368,-69.185,248.9
-4.7384,-68.743,252.2
-4.641,-68.297,253.5
-4.5493,-67.85,254.9
-4.4633,-67.403,258.5
-4.3831,-66.956,259.3
-4.3144,-66.509,262.4
-4.2456,-66.062,265.5
-4.0909,-65.621,270.5
-4.1253,-65.168,271.9
-4.0737,-64.721,276.6
-4.0222,-64.274,280.1
-3.9821,-63.828,284.2
-3.9419,-63.375,288.1
-3.9018,-62.928,289.9
-3.8732,-62.481,294
-4.0508,-62.028,303
-3.8216,-61.587,304.8
-3.7987,-61.14,308.8
-3.7758,-60.688,319.4
-3.7643,-60.241,328.2
-3.8216,-59.794,331.8
-3.7357,-59.341,342
-3.7987,-58.883,344.5
-3.793,-58.436,357.9
-3.8216,-57.989,361.1
-3.7471,-57.542,370.4
-3.7185,-57.095,379.8
-3.8216,-56.637,384.1
-3.7586,-56.19,386.2
-3.8044,-55.737,395.6
-3.7758,-55.29,401.5
-3.9018,-54.832,411.2
-3.7701,-54.385,417.4
-3.7873,-53.933,419.8
-3.8044,-53.486,424.4
-3.8216,-53.033,429.1
-3.8388,-52.586,433.7
-3.8617,-52.133,436.7
-3.8847,-51.687,439.5
-3.9076,-51.234,432.8
-4.0164,-50.787,433.8
-3.9591,-50.329,435.2
-4.068,-49.882,432.4
-4.0966,-49.435,429.4
-4.1253,-48.982,423.6
-4.1597,-48.53,415
-4.1883,-48.083,411.8
-4.3258,-47.619,403.4
-4.2571,-47.172,398.1
-4.343,-46.719,392.4
-4.3774,-46.272,386.4
-4.3889,-45.825,381.4
-4.4519,-45.378,381
-4.4633,-44.926,387.2
-4.555,-44.479,389.4
-4.5493,-44.026,384.6
-4.6352,-43.573,379.4
-4.6811,-43.121,383.9
-4.7269,-42.668,382.7
-4.7498,-42.216,387.6
-4.8128,-41.769,381.7
-4.7957,-41.316,379.9
-4.9102,-40.863,377.2
-5.0134,-40.405,373
-5.0077,-39.964,370.3
-5.0535,-39.511,368.8
-5.1051,-39.059,352.7
-5.1566,-38.612,345
-5.2082,-38.159,336.9
-5.2598,-37.706,332.1
-5.317,-37.259,333.3
-5.4087,-36.807,323.8
-5.4259,-36.348,322.9
-5.4832,-35.896,320.5
-5.5348,-35.443,316.6
-5.5921,-34.991,315.7
-5.6494,-34.538,317.3
-5.7124,-34.085,311.9
-5.7697,-33.627,312.3
-5.8728,-33.174,312.3
-5.89,-32.727,312.2
-5.9874,-32.275,307.2
-6.0676,-31.822,313.7
-6.1306,-31.369,312.4
-6.1937,-30.923,311.5
-6.2682,-30.476,305.4
-6.3713,-30.023,304.9
-6.4343,-29.57,301.2
-6.463,-29.123,300.3
-6.5489,-28.677,299.2
-6.5833,-28.224,299.2
-6.6463,-27.771,294.6
-6.7151,-27.319,302.1
-6.7838,-26.866,300.8
-6.8526,-26.413,300.5
-6.95,-25.961,298.1
-6.9901,-25.514,302.7
-7.076,-25.055,299.1
-7.1333,-24.603,303.2
-7.2078,-24.15,303.4
-7.2823,-23.698,302.8
-7.351,-23.239,303.1
-7.4255,-22.792,305
-7.5,-22.34,300.5
-7.6089,-21.887,300.5
-7.7006,-21.44,304.5
-7.775,-20.993,304.8
-7.8495,-20.541,302.3
-7.9297,-20.088,297.8
-8.0501,-19.647,300.8
-8.1245,-19.2,298.7
-8.2219,-18.741,300.5
-8.285,-18.295,297.8
-8.3652,-17.848,298.9
-8.4454,-17.395,302.2
-8.5256,-16.948,297.2
-8.6058,-16.495,289.6
-8.6918,-16.037,294.2
-8.772,-15.59,298
-8.8579,-15.132,297.6
-8.9152,-14.673,298.2
-9.0241,-14.227,300.1
-9.0986,-13.774,298.9
-9.196,-13.327,298.4
-9.2819,-12.874,296.6
-9.3736,-12.427,294.6
-9.4595,-11.981,294.5
-9.5627,-11.528,291.5
-9.6372,-11.081,292.3
-9.7288,-10.634,286.7
-9.8434,-10.187,287
-9.9465,-9.7346,283.5
-10.027,-9.2876,283.3
-10.101,-8.835,280.4
-10.199,-8.3824,281.7
-10.279,-7.9355,282.9
-10.371,-7.4943,280.1
-10.468,-7.0417,281.4
-10.6,-6.5947,278.7
-10.697,-6.1421,278.5
-10.795,-5.6952,278.9
-10.892,-5.2426,280.1
-10.989,-4.7957,282.2
-11.15,-4.429,278.1
-11.23,-3.9018,279.6
-11.322,-3.4492,277.4
-11.453,-3.0023,279.5
-11.534,-2.5497,281.9
-11.654,-2.1028,281.2
-11.78,-1.6616,277.2
-11.889,-1.2089,278.6
-12.003,-0.76776,277.1
-12.112,-0.31513,276.4
-12.227,0.12032,273.8
-12.336,0.56723,275.2
-12.456,1.0084,274
-12.594,1.4553,272.5
-12.685,1.9022,270
-12.794,2.3491,275.9
-12.874,2.7215,278.2
-13.023,3.2487,277.6
-13.138,3.6956,278.5
-13.27,4.1368,278.4
-13.384,4.5779,276.5
-13.505,5.0306,276.8
-13.619,5.4775,277.2
-13.74,5.9187,277.7
-13.854,6.3598,272.7
-13.974,6.8067,271.8
-14.095,7.2479,276.2
-14.215,7.6834,278.2
-14.341,8.1303,283.1
-14.461,8.5714,275.8
-14.588,9.0184,275.1
-14.714,9.4653,271.1
-14.799,9.8434,275.2
-14.994,10.348,270.1
-15.132,10.789,277.5
-15.264,11.236,273
-15.395,11.677,271.3
-15.527,12.112,272.9
-15.659,12.554,276.2
-15.774,13.006,284.2
-15.945,13.436,281
-16.071,13.888,286
-16.249,14.318,282
-16.352,14.771,282
-16.53,15.201,282.3
-16.633,15.642,282.9
-16.776,16.083,284.1
-16.919,16.524,284.7
-16.982,16.908,287.8
-17.24,17.395,283.2
-17.361,17.842,283.1
-17.555,18.277,281
-17.704,18.713,284.3
-17.859,19.154,280.6
-18.014,19.589,280.1
-18.168,20.025,280.8
-18.323,20.46,280.1
-18.484,20.896,278.3
-18.644,21.325,277.9
-18.804,21.767,280.2
-18.971,22.202,278.9
-19.137,22.638,275.8
-19.32,23.067,275.9
-19.469,23.503,275.9
-19.544,23.898,276.8
-19.813,24.368,277.4
-20.036,24.792,275.3
-20.214,25.227,274.7
-20.392,25.657,275.1
-20.569,26.092,276.8
-20.707,26.534,279.8
-20.936,26.952,284.5
-21.073,27.399,285.9
-21.262,27.823,285.3
-21.452,28.253,288
-21.646,28.688,290.9
-21.841,29.118,287.2
-22.036,29.547,289.7
-22.236,29.971,295.2
-22.437,30.401,292.3
-22.609,30.842,292.1
-22.878,31.243,287.3
-23.102,31.667,284.7
-23.314,32.091,286.4
-23.526,32.515,287.4
-23.743,32.939,283.1
-23.961,33.369,285
-24.185,33.787,287
-24.408,34.211,287.4
-24.649,34.624,282.2
-24.924,35.042,286.3
-25.113,35.472,287.6
-25.336,35.896,288.2
-25.605,36.297,290.8
-25.812,36.727,290.6
-26.11,37.122,294.5
-26.316,37.563,293.8
-26.614,37.958,294.9
-26.866,38.365,298.1
-27.107,38.784,296.1
-27.347,39.208,294
-27.594,39.626,291.4
-27.863,40.038,292.5
-28.138,40.451,288.6
-28.413,40.858,291.2
-28.711,41.259,287
-29.032,41.654,289.1
-29.324,42.061,287.8
-29.616,42.462,283.2
-29.914,42.869,282.3
-30.212,43.27,280.7
-30.521,43.677,283
-30.779,44.106,285.8
-31.146,44.479,287.2
-31.467,44.868,290.8
-31.793,45.275,291.9
-32.126,45.67,296.9
-32.464,46.066,300
-32.802,46.461,304.9
-33.151,46.856,306.9
-33.57,47.223,304.3
-33.925,47.619,313.3
-34.292,48.008,317.8
-34.664,48.398,322.2
-35.042,48.787,326.8
-35.426,49.171,329.2
-35.816,49.555,334
-36.148,49.968,335.9
-36.509,50.38,337.3
-36.962,50.73,339.1
-37.38,51.108,336
-37.804,51.48,334.9
-38.233,51.847,333.7
-38.675,52.225,333.4
-39.116,52.592,331.6
-39.591,52.947,337.5
-40.101,53.291,338.1
-40.571,53.657,339.3
-41.047,54.018,341.4
-41.62,54.351,339.6
-42.118,54.712,340.7
-42.605,55.073,340
-43.149,55.416,336.7
-43.625,55.789,335.3
-44.112,56.19,335.8
-44.759,56.459,347
-45.269,56.826,352.9
-45.831,57.158,349.4
-46.392,57.508,353.7
-46.977,57.84,355.7
-47.647,58.132,348.8
-48.191,58.499,353.1
-48.89,58.785,346.3
-49.538,59.106,354.7
-50.18,59.421,353.7
-50.844,59.737,352
-51.452,60.086,341.7
-52.145,60.395,341.6
-52.844,60.699,341.8
-53.56,60.997,345
-54.288,61.352,341.9
-55.033,61.582,342.3
-55.795,61.868,349
-56.568,62.149,337.4
-57.353,62.424,334.3
-58.155,62.693,340
-58.969,62.962,329.6
-59.8,63.22,336.1
-60.653,63.484,331.1
-61.518,63.73,325.6
-62.464,63.936,320.8
-63.363,64.177,314.3
-64.274,64.412,315.1
-65.203,64.641,300.4
-66.154,64.859,314.1
-67.111,65.077,300.7
-68.274,65.346,313
-69.001,65.529,311.2
-70.061,65.678,303.7
-71.041,65.902,307.6
-72.078,66.085,303.1
-73.144,66.24,294.4
-74.175,66.44,273.9
-75.269,66.583,281.2
-76.347,66.75,266.8
-122.07,-86.895,180.1
-113.86,-86.964,170.1
-105.58,-86.975,173.1
-97.42,-86.855,197.1
-89.473,-86.769,188.3
-82.678,-86.551,179.7
-76.433,-86.328,181.5
-70.606,-86.093,189.3
-66.096,-85.783,188.7
-62.2,-85.451,193.5
-58.7,-85.107,198.3
-55.663,-84.746,199.9
-52.947,-84.397,195.4
-50.334,-84.03,205.1
-48.489,-83.629,206.3
-46.908,-83.222,209
-45.075,-82.833,202.2
-44.003,-82.414,209.2
-44.484,-82.013,201.2
-41.408,-81.589,197.4
-40.777,-81.154,196.9
-39.649,-80.741,195.6
-38.973,-80.311,190
-38.107,-79.882,197
-37.449,-79.452,201.5
-37.036,-79.011,196.5
-36.463,-78.57,198.3
-35.953,-78.14,197.3
-35.483,-77.71,193.9
-35.048,-77.269,194.5
-34.652,-76.839,197.4
-34.28,-76.398,198.6
-33.931,-75.957,196.1
-33.61,-75.51,202
-34.039,-75.063,201.6
-33.042,-74.628,198.3
-32.785,-74.187,203.8
-32.355,-73.751,201
-32.194,-73.293,204.1
-32.063,-72.846,205
-31.925,-72.399,205.5
-31.696,-71.958,206.4
-31.415,-71.517,209.8
-31.312,-71.07,208.2
-31.289,-70.623,208.6
-31.106,-70.182,211.7
-30.923,-69.735,212.5
-30.865,-69.288,212.8
-30.808,-68.841,213.2
-30.705,-68.394,218
-30.928,-67.941,219.6
-30.527,-67.506,219.8
-30.304,-67.059,222.9
-30.367,-66.606,225.8
-30.298,-66.159,229.4
-30.235,-65.713,228.9
-30.178,-65.266,234.1
-30.126,-64.819,238.1
-30.075,-64.372,240.3
-30.069,-63.925,242.2
-29.989,-63.478,246.7
-29.989,-63.02,250.3
-29.954,-62.578,252.2
-29.891,-62.126,258.2
-29.943,-61.679,263.5
-29.84,-61.232,269.8
-30.012,-60.779,275.7
-29.805,-60.332,281.1
-29.822,-59.886,284.6
-29.782,-59.439,293.9
-29.845,-58.986,306.8
-29.868,-58.539,310.7
-29.863,-58.092,318.4
-29.857,-57.64,323.5
-29.857,-57.193,328.5
-29.863,-56.734,336.7
-29.863,-56.293,336.1
-29.868,-55.835,340.7
-29.817,-55.394,349.2
-29.863,-54.941,350.5
-29.903,-54.494,353.3
-29.914,-54.041,355
-30.052,-53.583,364.2
-29.943,-53.142,364.7
-29.966,-52.689,365.2
-29.983,-52.242,365.8
-30.006,-51.79,364.7
-30.029,-51.337,356.5
-30.052,-50.89,355.5
-30.075,-50.437,350.9
-30.103,-49.985,347.5
-30.155,-49.538,346.3
-30.183,-49.08,348
-30.269,-48.627,347.8
-30.298,-48.174,351
-30.281,-47.727,351.5
-30.315,-47.269,343.9
-30.327,-46.822,343.9
-30.441,-46.369,345.2
-30.401,-45.923,345.3
-30.436,-45.464,352.1
-30.476,-45.017,355.3
-30.516,-44.565,359.7
-30.562,-44.118,359.6
-30.67,-43.665,355.6
-30.716,-43.207,361.5
-30.756,-42.754,365.7
-30.802,-42.301,362.3
-30.865,-41.849,362.7
-30.894,-41.396,367.2
-30.957,-40.944,360.8
-30.986,-40.502,363.4
-31.037,-40.05,364.4
-31.089,-39.603,362.7
-31.192,-39.144,369.4
-31.186,-38.698,363.7
-31.238,-38.251,360.9
-31.289,-37.798,358.2
-31.347,-37.351,354.5
-31.398,-36.904,357.6
-31.455,-36.452,348.4
-31.507,-36.005,344.6
-31.564,-35.552,345
-31.622,-35.099,329.8
-31.736,-34.641,321.3
-31.776,-34.188,324.4
-31.856,-33.736,325.6
-31.914,-33.283,323.5
-31.971,-32.836,315.3
-31.994,-32.389,312.9
-32.091,-31.937,309.2
-32.12,-31.49,308.4
-32.217,-31.037,306.5
-32.28,-30.579,300
-32.349,-30.12,305.3
-32.424,-29.673,302.3
-32.527,-29.221,304.5
-32.544,-28.768,311.9
-32.607,-28.316,310.5
-32.676,-27.857,314.7
-32.756,-27.41,312
-32.813,-26.958,311.7
-32.894,-26.505,309.6
-32.997,-26.058,306
-33.02,-25.6,298.3
-33.14,-25.153,296
-33.237,-24.7,287.6
-33.283,-24.259,295.9
-33.34,-23.806,297
-33.381,-23.354,296.5
-33.449,-22.907,288
-33.541,-22.46,288.9
-33.615,-22.002,284.1
-33.724,-21.549,286.9
-33.799,-21.102,288.5
-33.873,-20.649,284.7
-33.953,-20.197,290.3
-34.028,-19.744,287.3
-34.148,-19.291,290
-34.188,-18.833,290.4
-34.297,-18.386,292.3
-34.349,-17.934,292.8
-34.458,-17.481,292.7
-34.521,-17.034,293
-34.63,-16.593,290
-34.716,-16.134,285.9
-34.796,-15.682,291.1
-34.882,-15.229,286.4
-34.962,-14.782,285
-35.048,-14.324,286
-35.134,-13.871,285.1
-35.22,-13.43,281.5
-35.306,-12.977,282.3
-35.432,-12.536,279.5
-35.483,-12.078,282.2
-35.609,-11.631,277.2
-35.684,-11.178,278.7
-35.747,-10.732,280
-35.85,-10.279,278.7
-35.942,-9.832,283.1
-36.022,-9.385,277.4
-36.148,-8.9381,277.3
-36.24,-8.4912,276.9
-36.337,-8.0443,280.1
-36.429,-7.5917,277.2
-36.549,-7.1448,277.2
-36.652,-6.6979,277.6
-36.75,-6.251,279.3
-36.87,-5.8041,278.6
-36.967,-5.3514,276
-37.076,-4.9045,278.8
-37.191,-4.4576,277.7
-37.294,-3.9992,277.6
-37.408,-3.5523,275.4
-37.489,-3.1799,275.5
-37.632,-2.6643,279.3
-37.735,-2.2173,278.8
-37.838,-1.7647,275.6
-37.941,-1.3178,275.4
-38.05,-0.8709,272.4
-38.153,-0.42399,270.9
-38.245,0.011459,269.8
-38.365,0.4641,267.5
-38.457,0.91673,267.7
-38.56,1.3636,271.7
-38.675,1.8163,269
-38.784,2.2632,272.2
-38.921,2.7101,269.7
-39.059,3.1455,265.7
-39.173,3.5924,268.6
-39.23,3.9649,268.8
-39.402,4.4863,266.2
-39.517,4.9274,266
-39.631,5.3686,268.5
-39.752,5.8213,270.5
-39.872,6.2682,268.2
-39.992,6.7151,270.3
-40.113,7.1562,273.3
-40.233,7.6032,271.1
-40.365,8.0443,269.9
-40.491,8.4855,270.5
-40.617,8.9324,268.7
-40.766,9.3679,271.8
-40.892,9.809,269.3
-41.018,10.256,270
-41.15,10.697,271.6
-41.196,11.081,271.1
-41.408,11.579,273.7
-41.539,12.026,271
-41.677,12.468,271.8
-41.82,12.903,272.4
-41.946,13.35,271.5
-42.084,13.791,272.2
-42.25,14.227,276
-42.359,14.668,277.5
-42.513,15.109,279.9
-42.645,15.55,274.8
-42.811,15.986,274.4
-42.932,16.427,275.2
-43.075,16.868,283.9
-43.253,17.303,284.1
-43.413,17.739,278.4
-43.551,18.191,283.4
-43.671,18.621,282.6
-43.826,19.062,284.6
-43.98,19.498,280.8
-44.135,19.927,278.5
-44.29,20.363,285.9
-44.45,20.798,285.8
-44.61,21.24,284.1
-44.771,21.675,280.6
-44.937,22.11,284
-45.143,22.54,283.4
-45.304,22.97,285.4
-45.476,23.405,288.9
-45.688,23.824,285.4
-45.819,24.27,281.5
-46.037,24.7,286.3
-46.192,25.153,281.7
-46.392,25.56,281.1
-46.57,25.995,280.6
-46.753,26.425,280.5
-46.925,26.86,284.3
-47.12,27.29,276.5
-47.275,27.725,278.4
-47.498,28.149,275.1
-47.676,28.585,276.6
-47.888,29.009,272.4
-48.083,29.433,273.6
-48.277,29.863,274.2
-48.478,30.287,270.4
-48.684,30.716,272.6
-48.885,31.14,271.3
-49.097,31.564,269.3
-49.274,32.011,269.5
-49.538,32.418,272.3
-49.79,32.83,276.9
-49.968,33.26,273.5
-50.208,33.678,275.9
-50.409,34.097,276.4
-50.621,34.521,275.5
-50.861,34.933,283.9
-51.114,35.351,283.4
-51.331,35.775,284.9
-51.606,36.182,284.7
-51.83,36.612,290.2
-52.053,37.036,288.1
-52.288,37.454,289.2
-52.535,37.873,291.6
-52.792,38.291,295.5
-53.01,38.732,298.9
-53.314,39.127,299.2
-53.6,39.534,298
-53.887,39.941,299.2
-54.139,40.359,299.4
-54.454,40.76,300.1
-54.735,41.161,304.8
-54.998,41.574,303.5
-55.262,41.986,307.6
-55.594,42.382,304
-55.892,42.788,298.8
-56.19,43.19,301.7
-56.499,43.591,302.8
-56.809,43.997,301.4
-57.124,44.393,301.1
-57.445,44.794,304.5
-57.703,45.224,301.7
-58.092,45.585,305.1
-58.493,45.957,304.4
-58.831,46.352,304.8
-59.181,46.748,303.9
-59.53,47.137,304.3
-59.886,47.527,300.9
-60.247,47.911,301.3
-60.665,48.289,298.7
-60.991,48.69,296.3
-61.37,49.074,295.1
-61.759,49.458,294.9
-62.154,49.842,296.3
-62.556,50.22,294.7
-62.899,50.632,297.7
-63.335,50.999,296.1
-63.719,51.417,296.4
-64.217,51.738,295
-64.607,52.133,295.3
-65.054,52.506,294.8
-65.506,52.873,295.6
-65.97,53.239,295.6
-66.44,53.606,297.2
-66.921,53.973,299.9
-67.454,54.311,301.4
-67.913,54.695,302.7
-68.423,55.05,304.4
-68.996,55.371,307.6
-69.511,55.737,309.9
-70.067,56.075,307.8
-70.588,56.431,308.5
-71.167,56.763,309.3
-71.7,57.147,313.9
-72.313,57.439,313.4
-72.903,57.777,314.6
-73.499,58.104,319.6
-74.112,58.436,323.2
-74.737,58.763,312.5
-75.367,59.078,311.8
-76.026,59.404,322.4
-76.736,59.691,309.1
-77.349,60.023,317.2
-78.037,60.332,324.8
-78.736,60.636,316.1
-79.446,60.934,321.7
-80.174,61.226,323.2
-80.913,61.518,316.8
-81.738,61.765,324.7
-82.506,62.114,322.2
-83.216,62.366,328.5
-84.019,62.636,330.8
-84.901,62.859,323.1
-85.709,63.14,322.1
-86.505,63.426,338.7
-87.359,63.679,344.2
-88.287,63.891,350.1
-89.124,64.16,333.7
-90.029,64.4,333.3
-90.98,64.618,330.1
-91.948,64.824,330.5
-92.922,65.025,315.5
-93.839,65.266,316.5
-94.819,65.472,310.1
-95.821,65.667,309
-97.071,65.913,299.5
-97.867,66.056,278.9
-98.921,66.234,283.9
-99.981,66.406,280.3
-101.06,66.566,284
-102.15,66.721,271.8
-149.83,-86.809,182
-141.84,-86.912,181.7
-133.51,-86.969,166.3
-125.24,-86.912,181.4
-117.2,-86.815,195.3
-111.73,-86.677,177.7
-103.82,-86.379,182
-98.194,-86.127,182
-93.289,-85.835,179.8
-88.791,-85.548,168.9
-85.044,-85.227,192.7
-82.26,-84.844,188.6
-79.698,-84.471,205.1
-77.349,-84.093,208.3
-75.275,-83.703,196.9
-73.476,-83.308,209.8
-71.866,-82.901,208.1
-70.056,-82.517,208.3
-69.173,-82.082,203.2
-68.044,-81.664,204.4
-67.019,-81.24,202.8
-67.557,-80.821,204.6
-65.26,-80.386,204.6
-64.509,-79.956,201.3
-63.736,-79.532,207.6
-63.197,-79.097,200.3
-62.624,-78.661,200.3
-62.103,-78.226,199.1
-61.444,-77.802,202.2
-61.175,-77.355,195
-60.768,-76.914,197.8
-60.39,-76.478,197.8
-60.04,-76.037,192.9
-59.502,-75.608,198.8
-59.353,-75.161,197.6
-58.997,-74.719,195.9
-58.883,-74.273,200.3
-59.324,-73.837,204.8
-58.287,-73.396,199.9
-58.081,-72.955,200.4
-58.018,-72.502,204
-57.834,-72.061,204.5
-57.668,-71.614,205.8
-57.514,-71.173,207.2
-57.365,-70.72,210.2
-57.227,-70.279,211.9
-57.101,-69.832,212.3
-56.986,-69.391,216.2
-56.872,-68.938,222
-56.769,-68.497,221.1
-56.671,-68.039,225.6
-56.585,-67.598,226.1
-56.505,-67.145,232.8
-56.74,-66.692,234.1
-56.356,-66.251,238.4
-56.293,-65.804,240.1
-56.236,-65.357,250.5
-56.179,-64.91,256.9
-56.127,-64.458,267.8
-56.001,-64.022,272.3
-56.041,-63.57,284.3
-56.007,-63.123,288.5
-55.972,-62.67,295.8
-55.944,-62.217,299.7
-55.915,-61.771,302.7
-55.892,-61.324,308.7
-55.869,-60.877,307.9
-55.886,-60.43,310.7
-55.909,-59.977,307.3
-56.093,-59.525,305.1
-55.921,-59.078,299.5
-55.84,-58.631,300
-55.835,-58.184,297.2
-55.903,-57.731,297.9
-55.835,-57.284,289.7
-55.835,-56.832,289.8
-55.909,-56.379,281.3
-55.915,-55.932,280.9
-55.921,-55.491,276.8
-55.932,-55.033,274.3
-55.938,-54.586,275.8
-55.955,-54.127,277.7
-55.967,-53.68,281.8
-55.984,-53.228,286.5
-56.001,-52.781,287.6
-56.133,-52.323,290.5
-56.041,-51.881,291.9
-56.064,-51.429,296.9
-56.087,-50.976,297.8
-56.115,-50.523,304.4
-56.138,-50.077,303
-56.167,-49.624,307.5
-56.196,-49.171,310.8
-56.23,-48.724,314.6
-56.282,-48.266,320.5
-56.345,-47.819,319.7
-56.35,-47.372,319.7
-56.436,-46.914,320.2
-56.471,-46.461,323.5
-56.505,-46.02,319.3
-56.637,-43.757,323.7
-56.677,-43.316,330.5
-56.746,-42.857,329.8
-56.837,-42.405,329
-56.878,-41.958,335.3
-56.923,-41.505,331.6
-56.975,-41.058,336.9
-57.021,-40.611,343.4
-57.067,-40.159,345.7
-57.158,-39.712,342.8
-57.17,-39.259,344.8
-57.221,-38.806,348.7
-57.273,-38.354,351.5
-57.376,-37.901,350.2
-57.376,-37.449,348.9
-57.473,-37.002,341
-57.542,-36.555,341.2
-57.582,-36.096,341.6
-57.657,-35.644,342.9
-57.708,-35.191,342.9
-57.766,-34.738,341.5
-57.823,-34.292,348
-57.886,-33.839,340.1
-57.943,-33.386,337.4
-58.001,-32.928,334.4
-58.064,-32.475,326.1
-58.127,-32.028,320.5
-58.19,-31.576,326.3
-58.235,-31.123,325.2
-58.35,-30.67,318.1
-58.379,-30.218,318.2
-58.442,-29.765,314.8
-58.505,-29.318,316.9
-58.573,-28.866,315.2
-58.688,-28.419,312.8
-58.705,-27.966,310.6
-58.808,-27.513,305.6
-58.889,-27.067,302.7
-58.957,-26.614,302.8
-59.026,-26.161,300.8
-59.095,-25.709,301.8
-59.164,-25.256,303.2
-59.238,-24.803,304.3
-59.307,-24.351,300.7
-59.381,-23.892,298.6
-59.473,-23.434,295.5
-59.811,-21.188,291.9
-59.903,-20.741,292.4
-59.977,-20.288,288.7
-60.057,-19.83,290.7
-60.149,-19.383,287.1
-60.252,-18.936,287.7
-60.304,-18.484,287.2
-60.384,-18.031,289.7
-60.453,-17.578,288.9
-60.533,-17.137,285.7
-60.567,-16.685,285.4
-60.659,-16.232,285.7
-60.779,-15.791,284
-60.86,-15.332,281.1
-60.986,-14.885,279.6
-61.072,-14.433,286.1
-61.186,-13.974,286.3
-61.255,-13.522,285.2
-61.329,-13.075,286.3
-61.415,-12.628,283.4
-61.507,-12.175,282.2
-61.593,-11.728,280.5
-61.719,-11.276,290.1
-61.811,-10.823,289
-61.902,-10.365,289.2
-61.988,-9.9179,286.5
-62.08,-9.4653,286.8
-62.223,-9.0986,281.5
-62.269,-8.5772,277.9
-62.361,-8.1303,278.7
-62.452,-7.6834,280.5
-62.538,-7.2307,278.8
-62.641,-6.7838,280.5
-62.739,-6.3426,277.6
-62.836,-5.8957,281.6
-62.934,-5.4488,281.9
-63.008,-4.9962,282.6
-63.128,-4.5436,275.2
-63.232,-4.0966,280.8
-63.34,-3.644,273.4
-63.467,-3.1971,276.3
-63.564,-2.7502,271
-63.913,-1.5126,265.1
-64.039,-0.99122,264.6
-64.171,-0.52139,263.5
-64.297,-0.074485,265.2
-64.412,0.36669,264.6
-64.521,0.8136,262.5
-64.63,1.2605,257.1
-64.744,1.7131,259.9
-64.853,2.1601,265.5
-64.962,2.607,260.8
-65.077,3.0424,262.9
-65.191,3.495,263.4
-65.3,3.9362,265.9
-65.42,4.3774,264.4
-65.535,4.8243,264.8
-65.598,5.2139,267.1
-65.77,5.7238,268.4
-65.89,6.165,265.7
-66.01,6.6119,267.2
-66.131,7.0588,271.3
-66.251,7.5,268.9
-66.371,7.9412,272.2
-66.497,8.3881,273.3
-66.618,8.8293,275.9
-66.744,9.2762,277.7
-66.87,9.7116,275.1
-67.025,10.153,278.2
-67.162,10.594,283.6
-67.288,11.035,281.2
-67.42,11.476,283.1
-67.552,11.918,283.3
-67.609,12.313,284.1
-67.821,12.806,282.9
-67.959,13.247,285.3
-68.096,13.688,280.2
-68.234,14.135,280.8
-68.371,14.576,282.8
-68.514,15.017,280.2
-68.663,15.453,279.2
-68.835,15.888,278.9
-68.978,16.329,278.5
-69.122,16.759,278.1
-69.271,17.206,277.6
-69.42,17.641,275.2
-69.534,18.094,275.2
-69.683,18.529,276
-69.826,18.971,275.6
-69.981,19.418,276
-70.147,19.847,276.2
-70.302,20.288,277.8
-70.502,20.712,276.9
-70.663,21.142,277.1
-70.823,21.578,278.3
-70.984,22.013,280.6
-71.15,22.443,279.8
-71.316,22.878,279.3
-71.494,23.308,279.3
-71.654,23.749,274.7
-71.837,24.173,275.6
-72.038,24.591,271.5
-72.204,25.033,271.8
-72.365,25.474,277.6
-72.531,25.909,279.3
-72.685,26.356,274.9
-72.909,26.769,272.4
-73.075,27.204,275.8
-73.31,27.622,275.4
-73.453,28.069,276.7
-73.688,28.476,277.2
-73.837,28.923,286.2
-74.032,29.347,281.3
-74.232,29.777,279.3
-74.433,30.206,283.3
-74.679,30.619,281.3
-74.851,31.06,280.8
-75.098,31.478,283.1
-75.287,31.902,283.8
-75.464,32.332,284.7
-75.716,32.745,286.2
-75.905,33.186,287.7
-76.129,33.593,283.7
-76.387,34.005,284.6
-76.61,34.429,289.2
-76.845,34.859,285.4
-77.074,35.277,284.5
-77.326,35.695,287.2
-77.584,36.108,285
-77.831,36.538,287.1
-78.083,36.939,284.6
-78.295,37.368,289.1
